time,price,variance
9.126984126984126755e-01,1.070822607628086445e+02,5.015154908959630620e-02
9.166666666666666297e-01,1.060161240052513705e+02,4.970235490790072402e-02
9.206349206349205838e-01,1.063706115576722198e+02,4.969916914447380235e-02
9.246031746031745380e-01,1.064704555608600032e+02,4.929868977796454665e-02
9.285714285714284921e-01,1.055360668901602423e+02,4.891014248077512477e-02
9.325396825396824463e-01,1.087684150781627039e+02,4.754743037693297258e-02
9.365079365079365115e-01,1.097528529100799375e+02,4.672192374586109365e-02
9.404761904761904656e-01,1.068002383660072070e+02,4.852034605889731650e-02
9.444444444444444198e-01,1.071090996361171932e+02,4.887249029464388328e-02
9.484126984126983739e-01,1.061583277102484004e+02,4.919556551189383647e-02
9.523809523809523281e-01,1.074624156266102091e+02,4.952024823315711449e-02
9.563492063492062822e-01,1.063068846649979093e+02,4.994971760467924876e-02
9.603174603174602364e-01,1.061669032501372385e+02,4.957347453114587660e-02
9.642857142857141906e-01,1.069534483817123629e+02,5.009007636987029832e-02
9.682539682539681447e-01,1.082991215655162307e+02,4.993380978483068222e-02
9.722222222222222099e-01,1.065163748330890883e+02,5.000407918375664867e-02
9.761904761904761640e-01,1.060472123002845990e+02,5.007324300435875980e-02
9.801587301587301182e-01,1.053709451478142824e+02,4.986654511740901824e-02
9.841269841269840724e-01,1.044380816711168904e+02,4.949416585437291238e-02
9.880952380952380265e-01,1.070862845613438878e+02,4.909368107510200113e-02
9.920634920634919807e-01,1.077255641532335773e+02,4.985106715828680618e-02
9.960317460317459348e-01,1.058635092289107575e+02,4.976997039110630378e-02
1.000000000000000000e+00,1.072698724904506378e+02,4.960191634955930101e-02
