mu,kappa,theta,sigma,rho,lambda,mu_j,sig_j
0.01404028535530011,4.218925198346676,0.05167959216284604,0.010893091172354733,-0.7320654095137418,0.003680187057568639,-0.0859177909824373,3.162277660168379e-08
0.04762667603181958,0.9077583723750893,0.050362614314183166,0.01106877611280648,-0.6953256294257139,0.0023172572871502438,-0.08591779006629525,3.162277660168379e-08
-0.15853738116521332,1e-06,0.05407387615987898,0.010917754034427065,-0.654628687358526,0.0023308245124769793,-0.08591778974588718,3.162277660168379e-08
0.3830878341640469,1.3938494886342379,0.04468945506113389,0.011372981716170199,-0.6868238827929217,0.0009246192762226925,-0.08591779244191593,3.162277660168379e-08
0.23148040296318298,0.9458289305057701,0.04928362623562488,0.011421558904901511,-0.690929187417312,0.0021409190019106294,-0.08591779179699946,3.162277660168379e-08
0.009294247160618996,1.3129281492005462,0.048653640272766197,0.011140507493767287,-0.6757802911005888,0.0018863954018892301,-0.08591779188949648,3.162277660168379e-08
0.1264798604456565,2.1125712340089806,0.04581284133715004,0.010925570285672256,-0.6828193182184288,0.0016775436256856605,-0.08591779303915602,3.162277660168379e-08
-0.0828029486607531,0.07323983704491366,0.013352377010910063,0.010721662225849424,-0.7040478392422745,0.0017495478634557966,-0.08591779298985724,3.162277660168379e-08
-0.14212876693115273,1e-06,0.053285323492349684,0.011854514200455699,-0.6173768211223436,0.0006870978251596868,-0.08591779102552387,3.162277660168379e-08
0.08284761462489487,1.4101333743142783,0.03922298580699938,0.012204611631425442,-0.5523771117739802,0.0002164887925150222,-0.08591779106392758,3.162277660168379e-08
0.01179976418895401,0.2852566852019761,0.01964137996367138,0.012174108637953889,-0.5066943591408404,0.0003327581666764457,-0.08591779214851412,3.162277660168379e-08
0.49870632802832376,0.026869748549045006,1e-06,0.011165531328843459,-0.490059926626485,0.00020447662459948328,-0.08591779029485631,3.162277660168379e-08
0.13426292407092455,1e-06,0.04076686815035135,0.012083479305585041,-0.45258056528053076,0.0004050268703110859,-0.08591779013791395,3.162277660168379e-08
0.06694337566503283,1.640322120524912,0.03520866204780827,0.013497029024662086,-0.5127146453223164,0.00014202473425766656,-0.08591778831821047,3.162277660168379e-08
0.1321413626228316,2.260281053430376,0.03392755972129744,0.011447418672291477,-0.5932358138588906,0.0001358149003640033,-0.08591779050783083,3.162277660168379e-08
0.25749807367264044,2.1070231271813236,0.033291242651874206,0.010539123109030038,-0.5751307914068536,0.00016383215726602706,-0.08591779062328364,3.162277660168379e-08
-0.5669094967007261,1.7416695725125604,0.0340272224280564,0.01058996756142035,-0.5280116535489413,0.00014856899204942174,-0.08591779108514892,3.162277660168379e-08
0.25164070169379693,0.745077716918064,0.031561754940084515,0.010476176575262378,-0.49925349024134485,1.500659079512097e-05,-0.08591778815020866,3.162277660168379e-08
0.37819886171869066,1e-06,0.032975179536198815,0.011637194782271942,-0.5351072278332131,0.0001411611722036133,-0.08591779131389347,3.162277660168379e-08
-0.23872151088298846,1.8266048063040512,0.038014504242223836,0.012508181502080492,-0.5508122116116826,0.0002407146016253282,-0.08591779193625705,3.162277660168379e-08
0.14860391404559148,0.08101862790070924,7.083488081634709e-05,0.011373819878653301,-0.5729887888916335,0.00013521754843000484,-0.08591779159455806,3.162277660168379e-08
0.08595127103955047,2.7258981997419696,0.0363520337602069,0.01341896313646976,-0.6027328378945724,0.00023013034106756318,-0.0859177923599961,3.162277660168379e-08
-0.0877709632896474,1e-06,0.07899036345844372,0.01168430775929898,-0.6398176061284492,0.00030806253752260445,-0.08591778906169101,3.162277660168379e-08
-0.12874633519582612,1.4943972993115924,0.03619569050187535,0.012554126325639691,-0.5251156147658999,0.00011947621691930231,-0.0859177888092628,3.162277660168379e-08
-0.1436301122178959,3.395658092663681,0.034549652996899924,0.011741511375139112,-0.5546620497489194,8.297669669743634e-05,-0.08591778700059668,3.162277660168379e-08
-0.07626780271033351,3.0634911231434567,0.03491112486826315,0.011402986375475354,-0.6017888851163984,6.82857295708719e-05,-0.08591778675597153,3.162277660168379e-08
-0.0382254149921184,1.4743266904261771,0.033536396828438564,0.01071384377917524,-0.5890358349194883,8.070802807154754e-05,-0.08591778910836063,3.162277660168379e-08
0.0627128731345219,1.099323952080079,0.033586975017064764,0.011665311178412139,-0.6294424459226842,0.00010375160594815801,-0.08591778741905548,3.162277660168379e-08
0.16222766586701698,0.4946560259970499,0.042332208822737874,0.010977979756308735,-0.5528355399856616,9.806827082336376e-05,-0.08591778733339693,3.162277660168379e-08
-0.03596689146594645,0.8404828198609918,0.047894927828814146,0.011110366922472957,-0.6004377811189463,0.0002725155166003386,-0.08591778658750399,3.162277660168379e-08
-0.016548150703414866,0.7129808684386597,0.050705370635951166,0.011059993408834509,-0.6391066172673019,0.0003584014231357685,-0.08591778856637913,3.162277660168379e-08
-0.11412019031550803,0.05861450031621552,0.10798066306738453,0.012036472102308557,-0.6863593194855492,0.0008562569551205596,-0.08591778652626879,3.162277660168379e-08
-0.1608094575030019,1.6648527861866413,0.04799452243373623,0.011947962594101736,-0.6930905297009716,0.0009788389343033616,-0.08591778773525702,3.162277660168379e-08
0.0424404424641156,1e-06,0.04728363396049775,0.010452595536657056,-0.6562001949388276,0.0006622151320312068,-0.08591778736724562,3.162277660168379e-08
0.007579708154077159,0.21572796469537328,0.049692947108356665,0.010942201038054853,-0.5976751666184563,0.0008690472934776146,-0.08591778627362419,3.162277660168379e-08
0.06746549014746384,2.1180002844721915,0.04239269283891111,0.011562404645559169,-0.5430993599188201,0.0006992631759776469,-0.08591778684469592,3.162277660168379e-08
0.14799143422006833,0.47623563960859,0.040432533067314355,0.01123499424720167,-0.6061446011233405,0.0007576232607540503,-0.08591778705471913,3.162277660168379e-08
-0.27131626458980096,1e-06,0.055343062946601226,0.011209555490519312,-0.5893097573303758,0.0009341323129472604,-0.08591778503437862,3.162277660168379e-08
-0.03515125950982545,1e-06,0.04476906735864393,0.01071343015688296,-0.5856641447395696,0.00027422420161383196,-0.08591778253008067,3.162277660168379e-08
0.11924869257031158,1.6755506936228786,0.03961491710880079,0.012244768979122533,-0.6350036691297374,0.00028804730852112736,-0.08591778080569254,3.162277660168379e-08
-0.31977208879311525,0.4003292603490757,0.04437102542998127,0.011233265764076628,-0.6377173754243779,0.0003686601213405529,-0.08591777837730315,3.162277660168379e-08
0.2194910997458617,1e-06,0.041909006706110606,0.011405681580254077,-0.5720992566929678,0.00016253061518440977,-0.08591777767663483,3.162277660168379e-08
0.23563461696901825,0.5708410863090487,0.050092739844061984,0.011205732175419718,-0.558138199230506,0.00044445674820354364,-0.08591777696289771,3.162277660168379e-08
-0.11941242159621536,3.10242532506423,0.04259619815807198,0.011477496412220001,-0.5690412207624156,0.000757129388917999,-0.08591777709323734,3.162277660168379e-08
0.015282307383486017,0.019996354285411022,1e-06,0.010858670326188442,-0.5758589589708706,0.0004383461874389947,-0.08591777580580587,3.162277660168379e-08
0.15323083172375407,4.143435034819928,0.04106225167660577,0.010850767758646958,-0.5923291941723537,0.0004783422949826297,-0.08591777549392997,3.162277660168379e-08
-0.36703689014965124,1.0314661216439676,0.043237246773842365,0.010747458000755356,-0.5905668729570867,0.0005918131014675852,-0.08591777522426765,3.162277660168379e-08
0.020200989934264113,1.964101411598485,0.04206711476884699,0.010819847725570797,-0.5918977638937424,0.0001697609705636699,-0.0859177757739332,3.162277660168379e-08
-0.20569785583911052,1e-06,0.03871729135414268,0.010463968020096774,-0.5388035945464539,0.0005228505602633916,-0.08591777665492256,3.162277660168379e-08
0.13879717316320583,0.42313375336055076,0.03786432778857109,0.011029899771244578,-0.5774755530791053,0.0003212850193547151,-0.0859177769963999,3.162277660168379e-08
-0.41349019753798527,2.028289385054152,0.03967674624289457,0.011478057460665683,-0.5688730483030331,0.0005013335761320777,-0.0859177755260084,3.162277660168379e-08
0.27694449069943006,1e-06,0.03296057271209424,0.011541488943265815,-0.5537889970359443,0.00012278168938113936,-0.08591777608944713,3.162277660168379e-08
-0.10608970361683813,2.855319250423235,0.041061200515627526,0.0108749814126814,-0.5121228167085079,0.0006749120119243868,-0.08591777659402909,3.162277660168379e-08
-0.07119223484806336,1e-06,0.03955196719055325,0.010991208344863298,-0.5800398770062513,0.0003163913612769763,-0.08591777654542833,3.162277660168379e-08
-0.17070621206100667,1e-06,0.04000685725272963,0.012317774969951114,-0.5292245941379168,0.0002982746307617538,-0.08591777668028004,3.162277660168379e-08
0.1840312224870786,0.9456584784835584,0.035584456212210736,0.010963947117110876,-0.5278649467012251,0.0001703143293036906,-0.08591777516268265,3.162277660168379e-08
0.038699292959919473,1.1770422092961677,0.038642627157681415,0.011168360607665876,-0.53844214089672,0.0002635072744201673,-0.08591777521356843,3.162277660168379e-08
0.36277511937801243,1.3750501389296033,0.04036449803863476,0.011314556672896027,-0.5854379927714062,0.0002415666059974285,-0.08591777314091865,3.162277660168379e-08
0.2019436406028019,1.0922527766268926,0.04334303072087152,0.010581779594292738,-0.5456563541356667,0.0007415257298284759,-0.08591777402446622,3.162277660168379e-08
0.2730919220099701,1e-06,0.043314418146730746,0.010691753831517112,-0.538397178634054,0.0008948114590587126,-0.08591777565020116,3.162277660168379e-08
-0.13569113904673025,1e-06,0.05715909655059865,0.010344687115668319,-0.5648513375383873,0.001235301158214313,-0.08591777548581524,3.162277660168379e-08
0.07892880529675961,1.6885056732224892,0.04384172904480028,0.012095034975515584,-0.5406871370740237,0.0005564459906794812,-0.08591777496518475,3.162277660168379e-08
0.14797837887243936,1.2343743585883675,0.04395439853722527,0.011336661948420436,-0.5213040739817857,0.0006577292547163944,-0.08591777606528979,3.162277660168379e-08
-0.024118988754114223,1e-06,1e-06,0.010688764450387656,-0.5749585353361266,0.000887158782234105,-0.08591777636078266,3.162277660168379e-08
0.36821959219075295,0.9666884892195701,0.042778707566902725,0.011212552804084449,-0.6440194970350377,0.0007788563752168596,-0.08591778087250856,3.162277660168379e-08
0.264086041784501,2.345292904043563,0.04108664502327651,0.011485918207203405,-0.6512947900584001,0.0012370369558385474,-0.08591777998722047,3.162277660168379e-08
-0.04986974094543417,0.31210157618010215,0.04324956449291788,0.010998578948873442,-0.6643661750244295,0.0010884965484790016,-0.08591777916132033,3.162277660168379e-08
0.10168261424294278,1e-06,0.04339267572369624,0.011448700335956715,-0.5989772140456111,0.00037533558555016133,-0.08591778220996735,3.162277660168379e-08
-0.07343545315611422,1e-06,0.03849810239397615,0.010679422104548184,-0.5512061034743969,0.00048505733860929067,-0.08591778121249176,3.162277660168379e-08
-0.10363262842549216,1e-06,0.041007076169506176,0.010427967411570944,-0.5884776022552505,0.00047143423173146704,-0.0859177823220626,3.162277660168379e-08
0.3326436457588988,1e-06,0.04190548156115108,0.010921106879926139,-0.5353515158942262,0.00038621842571900326,-0.08591778284118395,3.162277660168379e-08
0.023756982216698308,2.6111682372933553,0.04168956351504785,0.011481696674438482,-0.5376893791621223,0.0008902906239865053,-0.08591778251348194,3.162277660168379e-08
-0.4357893502638535,2.2961597031221865,0.042259297703120556,0.010682403705512378,-0.6200187048098013,0.000544312643282808,-0.08591778258020935,3.162277660168379e-08
-0.12614319406667185,1.814990384806643,0.04479046422157322,0.01097348969673953,-0.6167347485749836,0.0001678160460606914,-0.08591778224577158,3.162277660168379e-08
0.29017737035783076,2.0107937320745366,0.045675547937881915,0.01068604186647834,-0.6138150565564144,0.00046192377573973014,-0.08591778151776822,3.162277660168379e-08
-0.11538151461749814,1.0368223826671417,0.04700840012867974,0.010477110101218452,-0.6407534622833171,0.0017645885477843874,-0.08591778066406631,3.162277660168379e-08
0.0022188127708862027,1.4023410702898842,0.04556988094504118,0.010611333749687797,-0.6848156852257887,0.000881364403524428,-0.08591778070078314,3.162277660168379e-08
-0.1965212731871926,0.6047828693444368,0.048704554322017944,0.010839288752457581,-0.6746601723694723,0.0009926936402086103,-0.0859177805338075,3.162277660168379e-08
-0.06452117532030577,1.6027494981856498,0.04487869666906143,0.011103295748211178,-0.6340019537158441,0.0006004547653033095,-0.08591778095122267,3.162277660168379e-08
0.02666662952214827,0.03026564262266174,1e-06,0.011712659227012201,-0.585653393928221,0.0008516796032218507,-0.08591778126445379,3.162277660168379e-08
0.2029454582512744,3.1046859070071617,0.04332536950026351,0.010830982256166225,-0.6324615068247051,0.0007288193269393199,-0.0859177824043148,3.162277660168379e-08
0.18664798360591095,1e-06,0.04005401605326654,0.010488740165658065,-0.6092509808658002,0.001061813018238808,-0.08591778409614316,3.162277660168379e-08
-0.0720815684612558,1.8410842095876352,0.04389869985409909,0.010937177503578597,-0.5238818636407787,0.0008255448231956437,-0.08591778514531333,3.162277660168379e-08
-0.42881003611601337,2.3819203101766355,0.04537318834503486,0.010933256329175885,-0.6384038916794924,0.0005182128539140691,-0.08591778639453068,3.162277660168379e-08
-0.2265306139861827,1.9261271370732698,0.04407248311709546,0.01077012884137355,-0.6084763332647941,0.00031787943216391064,-0.08591778681300248,3.162277660168379e-08
0.6641112743054822,0.35792952757352114,0.03599425388885831,0.011482601424420343,-0.6057517474346691,0.00045003849741879435,-0.08591778790268256,3.162277660168379e-08
0.17507715158803183,2.2747298002754315,0.04524685493584436,0.010660617966997198,-0.6165816625420308,0.003104462845554323,-0.08591778631236938,3.162277660168379e-08
-0.13541960699610767,1.7270189398081073,0.04523847172821953,0.010820574013128114,-0.5536466849535606,0.0011578316550665433,-0.08591778744050897,3.162277660168379e-08
-0.28877329392153084,1e-06,0.047448732671655856,0.010254173511414694,-0.6466528085470784,0.0008138286865014784,-0.08591778824547779,3.162277660168379e-08
-0.27687116793887745,1.8621126658221898,0.04092036584117275,0.011426686602528189,-0.6338283450517531,0.0004398371493318674,-0.08591778651983667,3.162277660168379e-08
-0.05775394578350768,1e-06,0.04182572836675014,0.011578224296822233,-0.6662912858121697,0.000227316701013859,-0.08591778857281052,3.162277660168379e-08
0.13769315742942312,1.5169992042336184,0.03664792325860801,0.010968251476499739,-0.6169951441310866,0.00026212406193325526,-0.08591779006712306,3.162277660168379e-08
-0.20337491907887573,2.6480532387063027,0.03492852103897866,0.011034323300511665,-0.5128314627311599,0.00026751936251501575,-0.08591778857250056,3.162277660168379e-08
-0.08851498815025904,0.020453780131240107,1e-06,0.01141150285795585,-0.5026524840141444,0.00010747455123488739,-0.08591778635939464,3.162277660168379e-08
0.41588818662744115,2.097248917102217,0.03406027180638666,0.01198597220112588,-0.46499526721132645,8.146268745027799e-05,-0.0859177879655247,3.162277660168379e-08
-0.32118197938174076,0.5415272815925036,0.03649243113370237,0.01184511453073597,-0.5774370212961069,0.00033782533016582896,-0.0859177899256031,3.162277660168379e-08
-0.02080110927919321,2.2375319196494234,0.03339393165678917,0.011421058809986227,-0.5261286891465922,8.212143712421647e-05,-0.08591778877762347,3.162277660168379e-08
0.011621286162744937,1.2096333391203056,0.03260035463602027,0.011152975341427868,-0.5858871545797986,8.984082239027393e-05,-0.08591778579942194,3.162277660168379e-08
0.06418191035409593,1e-06,0.039854294349228436,0.01100104042310902,-0.47732321700951,7.819100031747804e-05,-0.08591778901378222,3.162277660168379e-08
0.1879584435531798,0.8565008526452083,0.033706765626033454,0.010692191188702512,-0.50708689697349,4.9371747916979893e-05,-0.08591779211074613,3.162277660168379e-08
0.08391169600271375,1.247262463014734,0.037121089394607155,0.012028837876525983,-0.5711847968846301,0.00011224319503400704,-0.08591779225270647,3.162277660168379e-08
0.1517454459092762,1e-06,0.03386615529226199,0.011390668514341442,-0.6143591730949188,0.00016155144890989484,-0.08591778898231511,3.162277660168379e-08
0.013122611488687543,1.5922529449038967,0.039726547495239274,0.011839833883703537,-0.6061965021714709,0.0002913308184580923,-0.08591778553003376,3.162277660168379e-08
0.0544971727680248,1e-06,1e-06,0.010596008792657307,-0.5927296697145955,0.00030414440974685635,-0.08591778760889196,3.162277660168379e-08
0.2765794691533605,2.029417045884426,0.038936316382111286,0.011981615100552222,-0.554810598723512,0.0003204120821116603,-0.08591778557151558,3.162277660168379e-08
-0.06105602842058334,0.6555281111093635,0.036736196430774394,0.011260554127859937,-0.6075063170868189,0.0006475695039768604,-0.08591778637502746,3.162277660168379e-08
-0.03775618384046742,0.3373505704192362,0.02276712314848647,0.010826302044598769,-0.6069935467117309,0.0001811931724739203,-0.08591778372824324,3.162277660168379e-08
-0.17374284975802268,1.6891807755594883,0.03297606494793501,0.01169813139960327,-0.5008672422035959,0.00013877478045825877,-0.08591778401375108,3.162277660168379e-08
0.028309619936317757,0.7815524137005436,0.03452244579045206,0.011149982857921478,-0.5180051908094996,4.245053919065393e-05,-0.08591778905619524,3.162277660168379e-08
0.16025686171096432,1.6281978391840386,0.035290987400159964,0.010685566421174185,-0.5674920501647256,8.78408107408178e-05,-0.08591779256814625,3.162277660168379e-08
-0.1319533941133012,1.211044417054922,0.03517399757405922,0.010774747032791807,-0.5327835321269547,0.000173264241206448,-0.0859177898535826,3.162277660168379e-08
0.2219986626433386,0.5702730457449358,0.0370987115347963,0.010767935905034897,-0.48139132778175314,9.25913020761378e-05,-0.08591778888709682,3.162277660168379e-08
-0.1462824649574166,1.60182492818282,0.03772834560707892,0.010482414267938922,-0.5315651095425151,0.0002151070421852499,-0.08591778842145381,3.162277660168379e-08
-0.018198032862956848,0.8599332287662502,0.03226962878722086,0.010706545839347272,-0.5220279002218867,0.0001295034129757287,-0.08591778679965066,3.162277660168379e-08
0.07409943103941385,0.25836950459816177,0.028714026062683567,0.011233569563202872,-0.5729362104079516,0.00019663016227721523,-0.08591778481103268,3.162277660168379e-08
-0.013980253986379367,0.9621004686602321,0.034768497913470725,0.011602180405342326,-0.6048595175095208,0.00014995435718857347,-0.08591778617155413,3.162277660168379e-08
-0.20216344257868568,0.4482055079452945,0.04139982309773141,0.012151298621371445,-0.5338412768020714,9.956445653984701e-05,-0.08591778871887981,3.162277660168379e-08
0.0473507524607526,1e-06,0.023049321665048268,0.01337770560718326,-0.48160329665456797,8.695540073686539e-05,-0.0859177878474296,3.162277660168379e-08
0.19992352453411555,0.966070614647231,0.03824692421283114,0.013565289565533207,-0.6505173114088422,0.0003115928011637103,-0.08591778603950462,3.162277660168379e-08
0.010902021258502925,1e-06,0.03368704356720875,0.01308605335382586,-0.6174862607210142,0.0003269256759113687,-0.08591778556904073,3.162277660168379e-08
0.06640201844941673,2.7572933541542044,0.037388215245807856,0.013255845799522502,-0.5746711681591217,0.0001788832102372729,-0.08591778564963447,3.162277660168379e-08
-0.4061009529943802,2.6527744567488836,0.038492019613014634,0.01267619047101654,-0.5167667087596652,0.00032799275133750213,-0.08591778426136576,3.162277660168379e-08
