time,price,variance
9.007936507936507020e-01,1.190390836870991507e+02,5.019706816136635524e-02
9.047619047619046562e-01,1.173273675406279182e+02,5.040918366536534939e-02
9.087301587301587213e-01,1.162307966624348978e+02,5.044247607028999603e-02
9.126984126984126755e-01,1.174390447722000914e+02,5.027556651970187945e-02
9.166666666666666297e-01,1.163182715746487759e+02,5.012954826799806418e-02
9.206349206349205838e-01,1.167588054724390787e+02,5.013862153102942310e-02
9.246031746031745380e-01,1.169188735243270258e+02,5.004246424205848615e-02
9.285714285714284921e-01,1.159345027409893021e+02,4.991463627118863239e-02
9.325396825396824463e-01,1.195729476636985282e+02,4.968530055486890945e-02
9.365079365079365115e-01,1.207299077862093242e+02,4.951052398160677576e-02
9.404761904761904656e-01,1.174365651659033318e+02,4.985919665013179014e-02
9.444444444444444198e-01,1.178306858969289834e+02,4.995403950711832519e-02
9.484126984126983739e-01,1.168228517851633939e+02,4.999983765154618343e-02
9.523809523809523281e-01,1.183200724597866724e+02,5.012033632764877761e-02
9.563492063492062822e-01,1.170901148628772575e+02,5.018519210391183399e-02
9.603174603174602364e-01,1.169857090150605359e+02,5.008729269017720559e-02
9.642857142857141906e-01,1.179072706485675042e+02,5.023731347853628570e-02
9.682539682539681447e-01,1.194441990800206241e+02,5.024114862437841639e-02
9.722222222222222099e-01,1.175223235557276809e+02,5.019809576395695139e-02
9.761904761904761640e-01,1.170538738193834831e+02,5.019765016282232845e-02
9.801587301587301182e-01,1.163564248442766740e+02,5.012335665630739817e-02
9.841269841269840724e-01,1.153731018623417555e+02,5.000004528686140259e-02
9.880952380952380265e-01,1.183642491239691310e+02,4.998868709714104214e-02
9.920634920634919807e-01,1.191279461314248351e+02,5.019311117630125690e-02
9.960317460317459348e-01,1.171119377135476469e+02,5.011038271962328650e-02
1.000000000000000000e+00,1.187238995467322837e+02,5.011397977704284967e-02
